Id,Ngày,Số thứ tự công ty,Khách hàng,Suất ăn,Ca,Số lượng chốt,Số lượng phát sinh,Tổng số thực hiện giao hàng,Tổng số lượng KH đặt hàng,SL thanh toán tối thiểu theo hợp đồng,Tổng số lượng xuất hoá đơn
2645,23/04/2026,1,WATABE,,Ca 1,0,,0,,,
2792,25/04/2026,1,WATABE,,Ca 1,,,0,,,
2882,25/04/2026,1,WATABE,,Ca 1,,,0,,,
2915,24/04/2026,1,WATABE,,Ca 1,,,0,,,
2916,24/04/2026,1,WATABE,,Ca 1,,,0,,,
2964,27/04/2026,1,WATABE,Suất mặn,Ca 1,177,,177,,,
3080,28/04/2026,1,WATABE,Suất chay,Ca 1,196,,196,,,
3175,28/04/2026,1,WATABE,Suất chay,Ca 1,,,0,,,
3237,29/04/2026,1,WATABE,Suất mặn,Ca 1,164,,164,,,
3295,29/04/2026,1,WATABE,Suất chay,Ca 1,9,,9,,,
3338,30/04/2026,1,WATABE,Suất mặn,Ca 1,,,0,,,
3388,30/04/2026,1,WATABE,Suất chay,Ca 1,,,0,,,
2793,25/04/2026,1,WATABE,,Ca 2,,,0,,,
2883,25/04/2026,1,WATABE,,Ca 2,,,0,,,
2917,24/04/2026,1,WATABE,,Ca 2,,,0,,,
2918,24/04/2026,1,WATABE,,Ca 2,,,0,,,
3408,30/04/2026,1,WATABE,Suất mặn,Ca 2,,,0,,,
2613,23/04/2026,2,WACOAL,,Ca 1,0,,0,,,
2676,24/04/2026,2,WACOAL,,Ca 1,1720,,"1,720",,,
2677,24/04/2026,2,WACOAL,,Ca 1,924,,924,,,
2770,25/04/2026,2,WACOAL,,Ca 1,,,0,,,
2842,25/04/2026,2,WACOAL,,Ca 1,,,0,,,
2965,27/04/2026,2,WACOAL,Suất mặn,Ca 1,1640,,"1,640",,,
2966,27/04/2026,2,WACOAL,Suất chay,Ca 1,80,,80,,,
3081,28/04/2026,2,WACOAL,Suất mặn,Ca 1,,,0,,,
3082,28/04/2026,2,WACOAL,Suất chay,Ca 1,,,0,,,
3216,29/04/2026,2,WACOAL,Suất mặn,Ca 1,1600,,"1,600",,,
3280,29/04/2026,2,WACOAL,Suất chay,Ca 1,130,,130,,,
3317,30/04/2026,2,WACOAL,Suất mặn,Ca 1,,,0,,,
3402,30/04/2026,2,WACOAL,Suất chay,Ca 1,,,0,,,
2614,23/04/2026,3,SMC MANUFACTURING,,Ca 1,0,,0,,,
2615,23/04/2026,3,SMC MANUFACTURING,,Ca 1,,,0,,,
2678,24/04/2026,3,SMC MANUFACTURING,,Ca 1,16,,16,,,
2679,24/04/2026,3,SMC MANUFACTURING,,Ca 1,0,,0,,,
2680,24/04/2026,3,SMC MANUFACTURING,,Ca 1,,,0,,,
2771,25/04/2026,3,SMC MANUFACTURING,,Ca 1,,,0,,,
2772,25/04/2026,3,SMC MANUFACTURING,,Ca 1,,,0,,,
2843,25/04/2026,3,SMC MANUFACTURING,,Ca 1,,,0,,,
2967,27/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 1,,,0,,,
2968,27/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 1,,,0,,,
2969,27/04/2026,3,SMC MANUFACTURING,Suất chay,Ca 1,,,0,,,
3083,28/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 1,,,0,,,
3084,28/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 1,,,0,,,
3085,28/04/2026,3,SMC MANUFACTURING,Suất chay,Ca 1,,,0,,,
3217,29/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 1,,,0,,,
3218,29/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 1,,,0,,,
3278,29/04/2026,3,SMC MANUFACTURING,Suất chay,Ca 1,,,0,,,
3318,30/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 1,,,0,,,
3319,30/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 1,,,0,,,
3377,30/04/2026,3,SMC MANUFACTURING,Suất chay,Ca 1,,,0,,,
2616,23/04/2026,3,SMC MANUFACTURING,,Ca 2,,,0,,,
2628,23/04/2026,3,SMC MANUFACTURING,,Ca 2,,,0,,,
2681,24/04/2026,3,SMC MANUFACTURING,,Ca 2,739,,739,,,
2682,24/04/2026,3,SMC MANUFACTURING,,Ca 2,426,,426,,,
2683,24/04/2026,3,SMC MANUFACTURING,,Ca 2,10,,10,,,
2773,25/04/2026,3,SMC MANUFACTURING,,Ca 2,,,0,,,
2774,25/04/2026,3,SMC MANUFACTURING,,Ca 2,,,0,,,
2844,25/04/2026,3,SMC MANUFACTURING,,Ca 2,,,0,,,
2978,27/04/2026,3,SMC MANUFACTURING,Suất buffet rau,Ca 2,,,0,,,
3094,28/04/2026,3,SMC MANUFACTURING,Suất buffet rau,Ca 2,,,0,,,
3181,28/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 2,,,0,,,
3182,28/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 2,,,0,,,
3219,29/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 2,,,0,,,
3220,29/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 2,,,0,,,
3279,29/04/2026,3,SMC MANUFACTURING,Suất buffet rau,Ca 2,,,0,,,
3320,30/04/2026,3,SMC MANUFACTURING,Suất mặn,Ca 2,,,0,,,
3321,30/04/2026,3,SMC MANUFACTURING,Suất nước,Ca 2,,,0,,,
2617,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,,,0,,,
2629,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,0,,0,,,
2684,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,52,,52,,,
2685,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,49,,49,,,
2686,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,89,,89,,,
2775,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,,,0,,,
2776,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,,,0,,,
2845,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 1,,,0,,,
2979,27/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,Ca 1,,,0,,,
2980,27/04/2026,4,TOÀN CẦU LIXIL,Suất nước,Ca 1,,,0,,,
2981,27/04/2026,4,TOÀN CẦU LIXIL,Suất chay,Ca 1,,,0,,,
3095,28/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,Ca 1,884,,884,,,
3096,28/04/2026,4,TOÀN CẦU LIXIL,Suất nước,Ca 1,,,0,,,
3097,28/04/2026,4,TOÀN CẦU LIXIL,Suất chay,Ca 1,,,0,,,
3221,29/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,Ca 1,,,0,,,
3222,29/04/2026,4,TOÀN CẦU LIXIL,Suất nước,Ca 1,,,0,,,
3282,29/04/2026,4,TOÀN CẦU LIXIL,Suất chay,Ca 1,,,0,,,
2618,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2619,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2687,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,499,,499,,,
2688,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2689,24/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2777,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2846,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
2778,25/04/2026,4,TOÀN CẦU LIXIL,,Ca 2,,,0,,,
3178,28/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,Ca 2,147,,147,,,
3223,29/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,Ca 2,,,0,,,
2620,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 3,,,0,,,
2621,23/04/2026,4,TOÀN CẦU LIXIL,,Ca 3,,,0,,,
3179,28/04/2026,4,TOÀN CẦU LIXIL,Suất mì sữa,Ca 3,57,,57,,,
3298,29/04/2026,4,TOÀN CẦU LIXIL,Suất mì sữa,Ca 3,,,0,,,
3322,30/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,"SN, S1, S6 - Ca 1",,,0,,,
3323,30/04/2026,4,TOÀN CẦU LIXIL,Suất chay,"SN, S1, S6 - Ca 1",,,0,,,
3324,30/04/2026,4,TOÀN CẦU LIXIL,Suất mì sữa,"SN, S1, S6 - Ca 1",,,0,,,
3379,30/04/2026,4,TOÀN CẦU LIXIL,Suất nước,"SN, S1, S6 - Ca 1",,,0,,,
3391,30/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,S2 - Ca 2,,,0,,,
3412,30/04/2026,4,TOÀN CẦU LIXIL,Suất chay,S2 - Ca 2,,,0,,,
3413,30/04/2026,4,TOÀN CẦU LIXIL,Suất nước,S2 - Ca 2,,,0,,,
3414,30/04/2026,4,TOÀN CẦU LIXIL,Suất mì sữa,S2 - Ca 2,,,0,,,
3415,30/04/2026,4,TOÀN CẦU LIXIL,Suất mặn,"S3, S7 - Ca 3",,,0,,,
3420,30/04/2026,4,TOÀN CẦU LIXIL,Suất mì sữa,"S3, S7 - Ca 3",,,0,,,
3421,30/04/2026,4,TOÀN CẦU LIXIL,Suất nước,"S3, S7 - Ca 3",,,0,,,
3422,30/04/2026,4,TOÀN CẦU LIXIL,Suất chay,"S3, S7 - Ca 3",,,0,,,
2974,27/04/2026,5,SAITEX D13,Suất mặn,Ca 1,,,0,,,
2975,27/04/2026,5,SAITEX D13,Suất nước,Ca 1,,,0,,,
3090,28/04/2026,5,SAITEX D13,Suất mặn,Ca 1,889,,889,,,
3091,28/04/2026,5,SAITEX D13,Suất nước,Ca 1,182,,182,,,
3143,28/04/2026,5,SAITEX D13,Suất chay,Ca 1,51,,51,,,
3247,29/04/2026,5,SAITEX D13,Suất mặn,Ca 1,,,0,,,
3248,29/04/2026,5,SAITEX D13,Suất nước,Ca 1,,,0,,,
3347,30/04/2026,5,SAITEX D13,Suất mặn,Ca 1,,,0,,,
3348,30/04/2026,5,SAITEX D13,Suất nước,Ca 1,,,0,,,
3144,28/04/2026,5,SAITEX D13,Suất mặn,Ca 2,63,,63,,,
3180,28/04/2026,5,SAITEX D13,Suất mì sữa,Ca 2,400,,400,,,
3249,29/04/2026,5,SAITEX D13,Suất mặn,Ca 2,,,0,,,
3299,29/04/2026,5,SAITEX D13,Suất mì sữa,Ca 2,,,0,,,
3349,30/04/2026,5,SAITEX D13,Suất mặn,Ca 2,,,0,,,
2972,27/04/2026,6,SAITEX 6,Suất mặn,Ca 1,,,0,,,
2973,27/04/2026,6,SAITEX 6,Suất nước,Ca 1,,,0,,,
3088,28/04/2026,6,SAITEX 6,Suất mặn,Ca 1,588,,588,,,
3089,28/04/2026,6,SAITEX 6,Suất nước,Ca 1,248,,248,,,
3201,28/04/2026,6,SAITEX 6,Suất chay,Ca 1,46,,46,,,
3250,29/04/2026,6,SAITEX 6,Suất mặn,Ca 1,,,0,,,
3251,29/04/2026,6,SAITEX 6,Suất nước,Ca 1,,,0,,,
3300,29/04/2026,6,SAITEX 6,Suất chay,Ca 1,,,0,,,
3350,30/04/2026,6,SAITEX 6,Suất mặn,Ca 1,,,0,,,
3351,30/04/2026,6,SAITEX 6,Suất nước,Ca 1,,,0,,,
3190,28/04/2026,6,SAITEX 6,Suất mặn,Ca 2,68,,68,,,
3198,28/04/2026,6,SAITEX 6,Suất chay,Ca 2,0,,0,,,
3200,28/04/2026,6,SAITEX 6,Suất mì sữa,Ca 2,420,,420,,,
3301,29/04/2026,6,SAITEX 6,Suất mặn,Ca 2,,,0,,,
3302,29/04/2026,6,SAITEX 6,Suất chay,Ca 2,,,0,,,
3303,29/04/2026,6,SAITEX 6,Suất mì sữa,Ca 2,,,0,,,
2976,27/04/2026,7,SAITEX D2,Suất mặn,Ca 1,,,0,,,
2977,27/04/2026,7,SAITEX D2,Suất nước,Ca 1,,,0,,,
3092,28/04/2026,7,SAITEX D2,Suất mặn,Ca 1,336,10,346,,,
3093,28/04/2026,7,SAITEX D2,Suất nước,Ca 1,125,,125,,,
3199,28/04/2026,7,SAITEX D2,Suất chay,Ca 1,9,,9,,,
3252,29/04/2026,7,SAITEX D2,Suất mặn,Ca 1,,,0,,,
3284,29/04/2026,7,SAITEX D2,Suất nước,Ca 1,,,0,,,
3304,29/04/2026,7,SAITEX D2,Suất chay,Ca 1,,,0,,,
3392,30/04/2026,7,SAITEX D2,Suất mặn,Ca 1,,,0,,,
3407,30/04/2026,7,SAITEX D2,Suất mặn,Ca 2,,,0,,,
2668,23/04/2026,8,SHISEIDO,,Ca 1,0,,0,,,
2814,25/04/2026,8,SHISEIDO,,Ca 1,,,0,,,
2904,25/04/2026,8,SHISEIDO,,Ca 1,,,0,,,
2954,24/04/2026,8,SHISEIDO,,Ca 1,,,0,,,
2955,24/04/2026,8,SHISEIDO,,Ca 1,,,0,,,
2992,27/04/2026,8,SHISEIDO,Suất mặn,Ca 1,,,0,,,
2993,27/04/2026,8,SHISEIDO,Suất nước,Ca 1,,,0,,,
3108,28/04/2026,8,SHISEIDO,Suất mặn,Ca 1,130,,130,,,
3109,28/04/2026,8,SHISEIDO,Suất nước,Ca 1,0,,0,,,
3189,28/04/2026,8,SHISEIDO,Suất chay,Ca 1,6,,6,,,
3255,29/04/2026,8,SHISEIDO,Suất mặn,Ca 1,,,0,,,
3285,29/04/2026,8,SHISEIDO,Suất nước,Ca 1,,,0,,,
3305,29/04/2026,8,SHISEIDO,Suất chay,Ca 1,,,0,,,
3354,30/04/2026,8,SHISEIDO,Suất mặn,Ca 1,,,0,,,
3381,30/04/2026,8,SHISEIDO,Suất nước,Ca 1,,,0,,,
3393,30/04/2026,8,SHISEIDO,Suất chay,Ca 1,,,0,,,
2666,23/04/2026,9,FIGLA,,Ca 1,0,,0,,,
2812,25/04/2026,9,FIGLA,,Ca 1,,,0,,,
2900,25/04/2026,9,FIGLA,,Ca 1,,,0,,,
2901,25/04/2026,9,FIGLA,,Ca 1,,,0,,,
2948,24/04/2026,9,FIGLA,,Ca 1,,,0,,,
2949,24/04/2026,9,FIGLA,,Ca 1,,,0,,,
2950,24/04/2026,9,FIGLA,,Ca 1,,,0,,,
2982,27/04/2026,9,FIGLA,Suất mặn,Ca 1,,,0,,,
2983,27/04/2026,9,FIGLA,Suất nước,Ca 1,,,0,,,
3098,28/04/2026,9,FIGLA,Suất mặn,Ca 1,,,0,,,
3099,28/04/2026,9,FIGLA,Suất nước,Ca 1,,,0,,,
3253,29/04/2026,9,FIGLA,Suất mặn,Ca 1,,,0,,,
3286,29/04/2026,9,FIGLA,Suất nước,Ca 1,,,0,,,
3352,30/04/2026,9,FIGLA,Suất mặn,Ca 1,,,0,,,
3382,30/04/2026,9,FIGLA,Suất nước,Ca 1,,,0,,,
3403,30/04/2026,9,FIGLA,Suất chay,Ca 1,,,0,,,
2667,23/04/2026,9,FIGLA,,Ca 2,,,0,,,
2813,25/04/2026,9,FIGLA,,Ca 2,,,0,,,
2903,25/04/2026,9,FIGLA,,Ca 2,,,0,,,
2902,25/04/2026,9,FIGLA,,Ca 2,,,0,,,
2951,24/04/2026,9,FIGLA,,Ca 2,,,0,,,
2952,24/04/2026,9,FIGLA,,Ca 2,,,0,,,
2953,24/04/2026,9,FIGLA,,Ca 2,,,0,,,
3184,28/04/2026,9,FIGLA,Suất mặn,Ca 2,,,0,,,
3254,29/04/2026,9,FIGLA,Suất mặn,Ca 2,,,0,,,
3353,30/04/2026,9,FIGLA,Suất mặn,Ca 2,,,0,,,
3404,30/04/2026,9,FIGLA,Suất chay,Ca 2,,,0,,,
2643,23/04/2026,10,CAT THAI,,Ca 1,0,,0,,,
2647,23/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2763,24/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2764,24/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2767,24/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2790,25/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2794,25/04/2026,10,CAT THAI,,Ca 1,,,0,,,
2880,25/04/2026,10,CAT THAI,,Ca 1,,,0,,,
3176,28/04/2026,10,CAT THAI,Suất chay,Ca 1,98,,98,,,
3177,28/04/2026,10,CAT THAI,Suất nước,Ca 1,0,,0,,,
2970,27/04/2026,10,CAT THAI,Suất mặn,Ca 1,,,0,,,
3086,28/04/2026,10,CAT THAI,Suất mặn,Ca 1,679,,679,,,
3235,29/04/2026,10,CAT THAI,Suất mặn,Ca 1,520,,520,,,
3238,29/04/2026,10,CAT THAI,Suất chay,Ca 1,84,,84,,,
3296,29/04/2026,10,CAT THAI,Suất nước,Ca 1,123,,123,,,
3336,30/04/2026,10,CAT THAI,Suất mặn,Ca 1,,,0,,,
3339,30/04/2026,10,CAT THAI,Suất chay,Ca 1,,,0,,,
2648,23/04/2026,10,CAT THAI,,Ca 2,,,0,,,
2649,23/04/2026,10,CAT THAI,,Ca 2,,,0,,,
2765,24/04/2026,10,CAT THAI,,Ca 3,,,0,,,
2766,24/04/2026,10,CAT THAI,,Ca 3,,,0,,,
2795,25/04/2026,10,CAT THAI,,Ca 3,,,0,,,
2835,25/04/2026,10,CAT THAI,,Ca 3,,,0,,,
2881,25/04/2026,10,CAT THAI,,Ca 3,,,0,,,
2914,24/04/2026,10,CAT THAI,,Ca 3,,,0,,,
3173,28/04/2026,10,CAT THAI,Suất mặn,Ca 3,121,,121,,,
3195,28/04/2026,10,CAT THAI,Suất chay,Ca 3,10,,10,,,
3297,29/04/2026,10,CAT THAI,Suất mặn,Ca 3,,,0,,,
3306,29/04/2026,10,CAT THAI,Suất chay,Ca 3,,,0,,,
3389,30/04/2026,10,CAT THAI,Suất mặn,Ca 3,,,0,,,
3390,30/04/2026,10,CAT THAI,Suất chay,Ca 3,,,0,,,
2650,23/04/2026,11,MASPRO,,Ca 1,0,,0,,,
2796,25/04/2026,11,MASPRO,,Ca 1,,,0,,,
2884,25/04/2026,11,MASPRO,,Ca 1,,,0,,,
2919,24/04/2026,11,MASPRO,,Ca 1,,,0,,,
2920,24/04/2026,11,MASPRO,,Ca 1,,,0,,,
2971,27/04/2026,11,MASPRO,Suất mặn,Ca 1,,,0,,,
2986,27/04/2026,11,MASPRO,Suất nước,Ca 1,,,0,,,
3087,28/04/2026,11,MASPRO,Suất mặn,Ca 1,15,,15,,,
3102,28/04/2026,11,MASPRO,Suất nước,Ca 1,103,,103,,,
3191,28/04/2026,11,MASPRO,Suất chay,Ca 1,2,,2,,,
3239,29/04/2026,11,MASPRO,Suất mặn,Ca 1,121,,121,,,
3240,29/04/2026,11,MASPRO,Suất nước,Ca 1,,,0,,,
3308,29/04/2026,11,MASPRO,Suất chay,Ca 1,1,,1,,,
3340,30/04/2026,11,MASPRO,Suất mặn,Ca 1,,,0,,,
2651,23/04/2026,11,MASPRO,,Ca 2,,,0,,,
2797,25/04/2026,11,MASPRO,,Ca 2,,,0,,,
2885,25/04/2026,11,MASPRO,,Ca 2,,,0,,,
2921,24/04/2026,11,MASPRO,,Ca 2,,,0,,,
2922,24/04/2026,11,MASPRO,,Ca 2,,,0,,,
3192,28/04/2026,11,MASPRO,Suất mặn,Ca 2,7,,7,,,
3307,29/04/2026,11,MASPRO,Suất mặn,Ca 2,7,,7,,,
2987,27/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 1,284,,284,,,
3020,27/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 1,40,,40,,,
3103,28/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 1,284,,284,,,
3136,28/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 1,,,0,,,
3230,29/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 1,278,,278,,,
3270,29/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 1,,,0,,,
3331,30/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 1,,,0,,,
3369,30/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 1,,,0,,,
2632,23/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2636,23/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2752,24/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2753,24/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2785,25/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2873,25/04/2026,12,ON SEMICONDUCTOR,,Ca 1 + Hành Chánh,,,0,,,
2633,23/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
2635,23/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
2754,24/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
2755,24/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
2787,25/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
2875,25/04/2026,12,ON SEMICONDUCTOR,,Ca 2,,,0,,,
3021,27/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 2,10,,10,,,
3022,27/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 2,10,,10,,,
3137,28/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 2,73,,73,,,
3138,28/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 2,,,0,,,
3232,29/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 2,74,,74,,,
3271,29/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 2,,,0,,,
3333,30/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 2,,,0,,,
3370,30/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 2,,,0,,,
2634,23/04/2026,12,ON SEMICONDUCTOR,,Ca 3,,,0,,,
2638,23/04/2026,12,ON SEMICONDUCTOR,,Ca 3,0,,0,,,
2756,24/04/2026,12,ON SEMICONDUCTOR,,Ca 3,,,0,,,
2757,24/04/2026,12,ON SEMICONDUCTOR,,Ca 3,,,0,,,
2786,25/04/2026,12,ON SEMICONDUCTOR,,Ca 3,,,0,,,
2874,25/04/2026,12,ON SEMICONDUCTOR,,Ca 3,,,0,,,
2988,27/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 3,,,0,,,
3023,27/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 3,,,0,,,
3104,28/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 3,,,0,,,
3139,28/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 3,60,,60,,,
3231,29/04/2026,12,ON SEMICONDUCTOR,Suất mặn,Ca 3,5,,5,,,
3332,30/04/2026,12,ON SEMICONDUCTOR,Suất nước,Ca 3,,,0,,,
2646,23/04/2026,13,VIKYNO,,Ca 1,0,,0,,,
2758,24/04/2026,13,VIKYNO,,Ca 1,,,0,,,
2759,24/04/2026,13,VIKYNO,,Ca 1,,,0,,,
2788,25/04/2026,13,VIKYNO,,Ca 1,,,0,,,
2876,25/04/2026,13,VIKYNO,,Ca 1,,,0,,,
2989,27/04/2026,13,VIKYNO,Suất mặn,Ca 1,73,,73,,,
3105,28/04/2026,13,VIKYNO,Suất mặn,Ca 1,139,,139,,,
3188,28/04/2026,13,VIKYNO,Suất chay,Ca 1,12,,12,,,
3233,29/04/2026,13,VIKYNO,Suất mặn,Ca 1,13,,13,,,
3309,29/04/2026,13,VIKYNO,Suất chay,Ca 1,,,0,,,
3334,30/04/2026,13,VIKYNO,Suất mặn,Ca 1,,,0,,,
3394,30/04/2026,13,VIKYNO,Suất chay,Ca 1,,,0,,,
2652,23/04/2026,14,CREATE MEDIC,,Ca 1,0,,0,,,
2798,25/04/2026,14,CREATE MEDIC,,Ca 1,,,0,,,
