Id,Ngày,Số thứ tự công ty,Khách hàng,Suất ăn,Ca,Số lượng chốt,Số lượng phát sinh,Tổng số thực hiện giao hàng,Tổng số lượng KH đặt hàng,SL thanh toán tối thiểu theo hợp đồng,Tổng số lượng xuất hoá đơn
1056,03/04/2026,,,,Ca 2,,1,1,,,
1062,03/04/2026,,,,Ca 2,,,0,,,
1063,03/04/2026,,,,Ca 2,,,0,,,
1067,03/04/2026,,,,Ca 2,,,0,,,
1072,03/04/2026,,,,Ca 2,,,0,,,
1078,03/04/2026,,,,Ca 2,,,0,,,
1084,03/04/2026,,,,Ca 2,,,0,,,
1087,03/04/2026,,,,Ca 2,,1,1,,,
1089,03/04/2026,,,,Ca 2,,1,1,,,
1098,03/04/2026,,,,Ca 2,,1,1,,,
1099,03/04/2026,,,,Ca 2,,1,1,,,
1100,03/04/2026,,,,Ca 2,,1,1,,,
1102,03/04/2026,,,,Ca 2,,1,1,,,
1104,03/04/2026,,,,Ca 2,,1,1,,,
1105,03/04/2026,,,,Ca 2,,1,1,,,
1107,03/04/2026,,,,Ca 2,,1,1,,,
1114,04/04/2026,,,,Ca 2,,,0,,,
1115,04/04/2026,,,,Ca 2,,,0,,,
1116,04/04/2026,,,,Ca 2,,,0,,,
1117,04/04/2026,,,,Ca 2,,,0,,,
1118,04/04/2026,,,,Ca 2,,,0,,,
1119,04/04/2026,,,,Ca 2,,,0,,,
1125,04/04/2026,,,,Ca 2,,,0,,,
1126,04/04/2026,,,,Ca 2,,,0,,,
1130,04/04/2026,,,,Ca 2,,,0,,,
1135,04/04/2026,,,,Ca 2,,,0,,,
1141,04/04/2026,,,,Ca 2,,,0,,,
1147,04/04/2026,,,,Ca 2,,,0,,,
1150,04/04/2026,,,,Ca 2,,,0,,,
1152,04/04/2026,,,,Ca 2,,,0,,,
1161,04/04/2026,,,,Ca 2,,,0,,,
1162,04/04/2026,,,,Ca 2,,,0,,,
1163,04/04/2026,,,,Ca 2,,,0,,,
1165,04/04/2026,,,,Ca 2,,,0,,,
1167,04/04/2026,,,,Ca 2,,,0,,,
1168,04/04/2026,,,,Ca 2,,,0,,,
1170,04/04/2026,,,,Ca 2,,,0,,,
1177,05/04/2026,,,,Ca 2,,,0,,,
1178,05/04/2026,,,,Ca 2,,,0,,,
1179,05/04/2026,,,,Ca 2,,,0,,,
1180,05/04/2026,,,,Ca 2,,,0,,,
1181,05/04/2026,,,,Ca 2,,,0,,,
1182,05/04/2026,,,,Ca 2,,,0,,,
1188,05/04/2026,,,,Ca 2,,,0,,,
1189,05/04/2026,,,,Ca 2,,,0,,,
1193,05/04/2026,,,,Ca 2,,,0,,,
1198,05/04/2026,,,,Ca 2,,,0,,,
1204,05/04/2026,,,,Ca 2,,,0,,,
1210,05/04/2026,,,,Ca 2,,,0,,,
1213,05/04/2026,,,,Ca 2,,,0,,,
1215,05/04/2026,,,,Ca 2,,,0,,,
1224,05/04/2026,,,,Ca 2,,,0,,,
1225,05/04/2026,,,,Ca 2,,,0,,,
1226,05/04/2026,,,,Ca 2,,,0,,,
1228,05/04/2026,,,,Ca 2,,,0,,,
1230,05/04/2026,,,,Ca 2,,,0,,,
1231,05/04/2026,,,,Ca 2,,,0,,,
1233,05/04/2026,,,,Ca 2,,,0,,,
1240,06/04/2026,,,,Ca 2,,,0,,,
1241,06/04/2026,,,,Ca 2,,,0,,,
1242,06/04/2026,,,,Ca 2,,,0,,,
1243,06/04/2026,,,,Ca 2,,,0,,,
1244,06/04/2026,,,,Ca 2,,,0,,,
1245,06/04/2026,,,,Ca 2,,,0,,,
1251,06/04/2026,,,,Ca 2,,,0,,,
1252,06/04/2026,,,,Ca 2,,,0,,,
1256,06/04/2026,,,,Ca 2,,,0,,,
1261,06/04/2026,,,,Ca 2,,,0,,,
1267,06/04/2026,,,,Ca 2,,,0,,,
1273,06/04/2026,,,,Ca 2,,,0,,,
1276,06/04/2026,,,,Ca 2,,,0,,,
1278,06/04/2026,,,,Ca 2,,,0,,,
1287,06/04/2026,,,,Ca 2,,,0,,,
1288,06/04/2026,,,,Ca 2,,,0,,,
1289,06/04/2026,,,,Ca 2,,,0,,,
1291,06/04/2026,,,,Ca 2,,,0,,,
1293,06/04/2026,,,,Ca 2,,,0,,,
1294,06/04/2026,,,,Ca 2,,,0,,,
1296,06/04/2026,,,,Ca 2,,,0,,,
1303,08/04/2026,,,,Ca 2,,,0,,,
1304,08/04/2026,,,,Ca 2,,,0,,,
1305,08/04/2026,,,,Ca 2,,,0,,,
1306,08/04/2026,,,,Ca 2,,,0,,,
1307,08/04/2026,,,,Ca 2,,,0,,,
1308,08/04/2026,,,,Ca 2,,,0,,,
1314,08/04/2026,,,,Ca 2,,,0,,,
1315,08/04/2026,,,,Ca 2,,,0,,,
1319,08/04/2026,,,,Ca 2,,,0,,,
1324,08/04/2026,,,,Ca 2,,,0,,,
1330,08/04/2026,,,,Ca 2,,,0,,,
1336,08/04/2026,,,,Ca 2,,,0,,,
1339,08/04/2026,,,,Ca 2,,,0,,,
1341,08/04/2026,,,,Ca 2,,,0,,,
1350,08/04/2026,,,,Ca 2,,,0,,,
1351,08/04/2026,,,,Ca 2,,,0,,,
1352,08/04/2026,,,,Ca 2,,,0,,,
1354,08/04/2026,,,,Ca 2,,,0,,,
1356,08/04/2026,,,,Ca 2,,,0,,,
1357,08/04/2026,,,,Ca 2,,,0,,,
1359,08/04/2026,,,,Ca 2,,,0,,,
1366,09/04/2026,,,,Ca 2,,,0,,,
1367,09/04/2026,,,,Ca 2,,,0,,,
1368,09/04/2026,,,,Ca 2,,,0,,,
1369,09/04/2026,,,,Ca 2,,,0,,,
1370,09/04/2026,,,,Ca 2,,,0,,,
1371,09/04/2026,,,,Ca 2,,,0,,,
1377,09/04/2026,,,,Ca 2,,,0,,,
1378,09/04/2026,,,,Ca 2,,,0,,,
1382,09/04/2026,,,,Ca 2,,,0,,,
1387,09/04/2026,,,,Ca 2,,,0,,,
1393,09/04/2026,,,,Ca 2,,,0,,,
1399,09/04/2026,,,,Ca 2,,,0,,,
1402,09/04/2026,,,,Ca 2,,,0,,,
1404,09/04/2026,,,,Ca 2,,,0,,,
1413,09/04/2026,,,,Ca 2,,,0,,,
1414,09/04/2026,,,,Ca 2,,,0,,,
1415,09/04/2026,,,,Ca 2,,,0,,,
1417,09/04/2026,,,,Ca 2,,,0,,,
1419,09/04/2026,,,,Ca 2,,,0,,,
1420,09/04/2026,,,,Ca 2,,,0,,,
1422,09/04/2026,,,,Ca 2,,,0,,,
1429,10/04/2026,,,,Ca 2,,,0,,,
1430,10/04/2026,,,,Ca 2,,,0,,,
1431,10/04/2026,,,,Ca 2,,,0,,,
1432,10/04/2026,,,,Ca 2,,,0,,,
1433,10/04/2026,,,,Ca 2,,,0,,,
1434,10/04/2026,,,,Ca 2,,,0,,,
1440,10/04/2026,,,,Ca 2,,,0,,,
1441,10/04/2026,,,,Ca 2,,,0,,,
1445,10/04/2026,,,,Ca 2,,,0,,,
1450,10/04/2026,,,,Ca 2,,,0,,,
1456,10/04/2026,,,,Ca 2,,,0,,,
1462,10/04/2026,,,,Ca 2,,,0,,,
1465,10/04/2026,,,,Ca 2,,,0,,,
1467,10/04/2026,,,,Ca 2,,,0,,,
1476,10/04/2026,,,,Ca 2,,,0,,,
1477,10/04/2026,,,,Ca 2,,,0,,,
1478,10/04/2026,,,,Ca 2,,,0,,,
1480,10/04/2026,,,,Ca 2,,,0,,,
1482,10/04/2026,,,,Ca 2,,,0,,,
1483,10/04/2026,,,,Ca 2,,,0,,,
1485,10/04/2026,,,,Ca 2,,,0,,,
1492,11/04/2026,,,,Ca 2,,,0,,,
1493,11/04/2026,,,,Ca 2,,,0,,,
1494,11/04/2026,,,,Ca 2,,,0,,,
1495,11/04/2026,,,,Ca 2,,,0,,,
1496,11/04/2026,,,,Ca 2,,,0,,,
1497,11/04/2026,,,,Ca 2,,,0,,,
1503,11/04/2026,,,,Ca 2,,,0,,,
1504,11/04/2026,,,,Ca 2,,,0,,,
1508,11/04/2026,,,,Ca 2,,,0,,,
1513,11/04/2026,,,,Ca 2,,,0,,,
1519,11/04/2026,,,,Ca 2,,,0,,,
1525,11/04/2026,,,,Ca 2,,,0,,,
1528,11/04/2026,,,,Ca 2,,,0,,,
1530,11/04/2026,,,,Ca 2,,,0,,,
1539,11/04/2026,,,,Ca 2,,,0,,,
1540,11/04/2026,,,,Ca 2,,,0,,,
1541,11/04/2026,,,,Ca 2,,,0,,,
1543,11/04/2026,,,,Ca 2,,,0,,,
1545,11/04/2026,,,,Ca 2,,,0,,,
1546,11/04/2026,,,,Ca 2,,,0,,,
1548,11/04/2026,,,,Ca 2,,,0,,,
1555,12/04/2026,,,,Ca 2,,,0,,,
1556,12/04/2026,,,,Ca 2,,,0,,,
1557,12/04/2026,,,,Ca 2,,,0,,,
1558,12/04/2026,,,,Ca 2,,,0,,,
1559,12/04/2026,,,,Ca 2,,,0,,,
1560,12/04/2026,,,,Ca 2,,,0,,,
1566,12/04/2026,,,,Ca 2,,,0,,,
1567,12/04/2026,,,,Ca 2,,,0,,,
1571,12/04/2026,,,,Ca 2,,,0,,,
1576,12/04/2026,,,,Ca 2,,,0,,,
1582,12/04/2026,,,,Ca 2,,,0,,,
1588,12/04/2026,,,,Ca 2,,,0,,,
1591,12/04/2026,,,,Ca 2,,,0,,,
1593,12/04/2026,,,,Ca 2,,,0,,,
1602,12/04/2026,,,,Ca 2,,,0,,,
1603,12/04/2026,,,,Ca 2,,,0,,,
1604,12/04/2026,,,,Ca 2,,,0,,,
1606,12/04/2026,,,,Ca 2,,,0,,,
1608,12/04/2026,,,,Ca 2,,,0,,,
1609,12/04/2026,,,,Ca 2,,,0,,,
1611,12/04/2026,,,,Ca 2,,,0,,,
1618,13/04/2026,,,,Ca 2,0,,0,,,
1619,13/04/2026,,,,Ca 2,0,,0,,,
1620,13/04/2026,,,,Ca 2,0,,0,,,
1621,13/04/2026,,,,Ca 2,0,,0,,,
1622,13/04/2026,,,,Ca 2,0,,0,,,
1623,13/04/2026,,,,Ca 2,0,,0,,,
1629,13/04/2026,,,,Ca 2,0,,0,,,
1630,13/04/2026,,,,Ca 2,0,,0,,,
1634,13/04/2026,,,,Ca 2,0,,0,,,
1639,13/04/2026,,,,Ca 2,0,,0,,,
1651,13/04/2026,,,,Ca 2,0,,0,,,
1654,13/04/2026,,,,Ca 2,0,,0,,,
1656,13/04/2026,,,,Ca 2,0,,0,,,
1665,13/04/2026,,,,Ca 2,0,,0,,,
1666,13/04/2026,,,,Ca 2,0,,0,,,
1667,13/04/2026,,,,Ca 2,0,,0,,,
1669,13/04/2026,,,,Ca 2,0,,0,,,
1671,13/04/2026,,,,Ca 2,0,,0,,,
1672,13/04/2026,,,,Ca 2,0,,0,,,
1674,13/04/2026,,,,Ca 2,,,0,,,
1681,14/04/2026,,,,Ca 2,0,,0,,,
1682,14/04/2026,,,,Ca 2,0,,0,,,
1683,14/04/2026,,,,Ca 2,0,,0,,,
1684,14/04/2026,,,,Ca 2,0,,0,,,
1685,14/04/2026,,,,Ca 2,0,,0,,,
1686,14/04/2026,,,,Ca 2,0,,0,,,
1692,14/04/2026,,,,Ca 2,0,,0,,,
1697,14/04/2026,,,,Ca 2,0,,0,,,
1702,14/04/2026,,,,Ca 2,0,,0,,,
1708,14/04/2026,,,,Ca 2,0,,0,,,
1714,14/04/2026,,,,Ca 2,0,,0,,,
1717,14/04/2026,,,,Ca 2,0,,0,,,
1719,14/04/2026,,,,Ca 2,0,,0,,,
1728,14/04/2026,,,,Ca 2,0,,0,,,
1729,14/04/2026,,,,Ca 2,0,,0,,,
1730,14/04/2026,,,,Ca 2,0,,0,,,
1732,14/04/2026,,,,Ca 2,0,,0,,,
1734,14/04/2026,,,,Ca 2,0,,0,,,
1735,14/04/2026,,,,Ca 2,0,,0,,,
1737,14/04/2026,,,,Ca 2,,,0,,,
1744,15/04/2026,,,,Ca 2,0,,0,,,
1745,15/04/2026,,,,Ca 2,0,,0,,,
1746,15/04/2026,,,,Ca 2,0,,0,,,
1747,15/04/2026,,,,Ca 2,0,,0,,,
1748,15/04/2026,,,,Ca 2,0,,0,,,
1749,15/04/2026,,,,Ca 2,0,,0,,,
1755,15/04/2026,,,,Ca 2,0,,0,,,
1760,15/04/2026,,,,Ca 2,24,,24,,,
1765,15/04/2026,,,,Ca 2,0,,0,,,
1771,15/04/2026,,,,Ca 2,0,,0,,,
1777,15/04/2026,,,,Ca 2,0,,0,,,
1780,15/04/2026,,,,Ca 2,0,,0,,,
1782,15/04/2026,,,,Ca 2,0,,0,,,
1791,15/04/2026,,,,Ca 2,0,,0,,,
1792,15/04/2026,,,,Ca 2,0,,0,,,
1793,15/04/2026,,,,Ca 2,0,,0,,,
1795,15/04/2026,,,,Ca 2,0,,0,,,
1797,15/04/2026,,,,Ca 2,0,,0,,,
1798,15/04/2026,,,,Ca 2,0,,0,,,
1800,15/04/2026,,,,Ca 2,,,0,,,
1807,16/04/2026,,,,Ca 2,0,,0,,,
1808,16/04/2026,,,,Ca 2,0,,0,,,
1809,16/04/2026,,,,Ca 2,0,,0,,,
1810,16/04/2026,,,,Ca 2,0,,0,,,
1811,16/04/2026,,,,Ca 2,0,,0,,,
1812,16/04/2026,,,,Ca 2,0,,0,,,
1818,16/04/2026,,,,Ca 2,0,,0,,,
1823,16/04/2026,,,,Ca 2,0,,0,,,
1828,16/04/2026,,,,Ca 2,0,,0,,,
1834,16/04/2026,,,,Ca 2,0,,0,,,
1840,16/04/2026,,,,Ca 2,0,,0,,,
1843,16/04/2026,,,,Ca 2,0,,0,,,
1845,16/04/2026,,,,Ca 2,0,,0,,,
1854,16/04/2026,,,,Ca 2,0,,0,,,
1855,16/04/2026,,,,Ca 2,0,,0,,,
1856,16/04/2026,,,,Ca 2,0,,0,,,
1858,16/04/2026,,,,Ca 2,0,,0,,,
1860,16/04/2026,,,,Ca 2,0,,0,,,
1861,16/04/2026,,,,Ca 2,0,,0,,,
1863,16/04/2026,,,,Ca 2,,,0,,,
1865,16/04/2026,,,,Ca 2,0,,0,,,
1872,17/04/2026,,,,Ca 2,,,0,,,
1873,17/04/2026,,,,Ca 2,,,0,,,
1874,17/04/2026,,,,Ca 2,,,0,,,
1875,17/04/2026,,,,Ca 2,,,0,,,
1876,17/04/2026,,,,Ca 2,,,0,,,
1877,17/04/2026,,,,Ca 2,,,0,,,
1883,17/04/2026,,,,Ca 2,,,0,,,
1884,17/04/2026,,,,Ca 2,,,0,,,
1888,17/04/2026,,,,Ca 2,,,0,,,
1893,17/04/2026,,,,Ca 2,,,0,,,
1899,17/04/2026,,,,Ca 2,,,0,,,
1905,17/04/2026,,,,Ca 2,,,0,,,
1908,17/04/2026,,,,Ca 2,,,0,,,
1910,17/04/2026,,,,Ca 2,,,0,,,
1919,17/04/2026,,,,Ca 2,,,0,,,
1920,17/04/2026,,,,Ca 2,,,0,,,
1921,17/04/2026,,,,Ca 2,,,0,,,
1923,17/04/2026,,,,Ca 2,,,0,,,
1925,17/04/2026,,,,Ca 2,,,0,,,
1926,17/04/2026,,,,Ca 2,,,0,,,
1928,17/04/2026,,,,Ca 2,,,0,,,
1929,17/04/2026,,,,Ca 2,,,0,,,
1936,18/04/2026,,,,Ca 2,,,0,,,
1937,18/04/2026,,,,Ca 2,,,0,,,
1938,18/04/2026,,,,Ca 2,,,0,,,
1939,18/04/2026,,,,Ca 2,,,0,,,
1940,18/04/2026,,,,Ca 2,,,0,,,
1941,18/04/2026,,,,Ca 2,,,0,,,
1947,18/04/2026,,,,Ca 2,,,0,,,
1948,18/04/2026,,,,Ca 2,,,0,,,
1952,18/04/2026,,,,Ca 2,,,0,,,
1957,18/04/2026,,,,Ca 2,,,0,,,
1969,18/04/2026,,,,Ca 2,,,0,,,
1972,18/04/2026,,,,Ca 2,,,0,,,
1974,18/04/2026,,,,Ca 2,,,0,,,
1983,18/04/2026,,,,Ca 2,,,0,,,
1984,18/04/2026,,,,Ca 2,,,0,,,
1985,18/04/2026,,,,Ca 2,,,0,,,
1987,18/04/2026,,,,Ca 2,,,0,,,
1989,18/04/2026,,,,Ca 2,,,0,,,
1990,18/04/2026,,,,Ca 2,,,0,,,
1992,18/04/2026,,,,Ca 2,,,0,,,
1993,18/04/2026,,,,Ca 2,,,0,,,
2000,19/04/2026,,,,Ca 2,,,0,,,
2001,19/04/2026,,,,Ca 2,,,0,,,
2002,19/04/2026,,,,Ca 2,,,0,,,
2003,19/04/2026,,,,Ca 2,,,0,,,
2004,19/04/2026,,,,Ca 2,,,0,,,
2005,19/04/2026,,,,Ca 2,,,0,,,
2011,19/04/2026,,,,Ca 2,,,0,,,
2012,19/04/2026,,,,Ca 2,,,0,,,
2016,19/04/2026,,,,Ca 2,,,0,,,
2021,19/04/2026,,,,Ca 2,,,0,,,
2027,19/04/2026,,,,Ca 2,,,0,,,
2033,19/04/2026,,,,Ca 2,,,0,,,
2036,19/04/2026,,,,Ca 2,,,0,,,
2038,19/04/2026,,,,Ca 2,,,0,,,
2047,19/04/2026,,,,Ca 2,,,0,,,
2048,19/04/2026,,,,Ca 2,,,0,,,
2049,19/04/2026,,,,Ca 2,,,0,,,
2051,19/04/2026,,,,Ca 2,,,0,,,
2053,19/04/2026,,,,Ca 2,,,0,,,
2054,19/04/2026,,,,Ca 2,,,0,,,
2056,19/04/2026,,,,Ca 2,,,0,,,
2057,19/04/2026,,,,Ca 2,,,0,,,
2064,20/04/2026,,,,Ca 2,,,0,,,
2065,20/04/2026,,,,Ca 2,,,0,,,
2066,20/04/2026,,,,Ca 2,,,0,,,
2067,20/04/2026,,,,Ca 2,,,0,,,
2068,20/04/2026,,,,Ca 2,,,0,,,
2069,20/04/2026,,,,Ca 2,,,0,,,
2075,20/04/2026,,,,Ca 2,0,,0,,,
2076,20/04/2026,,,,Ca 2,0,,0,,,
2080,20/04/2026,,,,Ca 2,8,,8,,,
2085,20/04/2026,,,,Ca 2,0,,0,,,
2091,20/04/2026,,,,Ca 2,0,,0,,,
2097,20/04/2026,,,,Ca 2,0,,0,,,
2100,20/04/2026,,,,Ca 2,0,,0,,,
2102,20/04/2026,,,,Ca 2,0,,0,,,
2111,20/04/2026,,,,Ca 2,0,,0,,,
2112,20/04/2026,,,,Ca 2,0,,0,,,
2113,20/04/2026,,,,Ca 2,0,0,0,,,
2115,20/04/2026,,,,Ca 2,0,,0,,,
2117,20/04/2026,,,,Ca 2,0,,0,,,
2118,20/04/2026,,,,Ca 2,0,,0,,,
2120,20/04/2026,,,,Ca 2,,,0,,,
2121,20/04/2026,,,,Ca 2,0,,0,,,
2127,13/04/2026,,,,Ca 2,0,,0,,,
2136,14/04/2026,,,,Ca 2,0,,0,,,
2138,15/04/2026,,,,Ca 2,0,,0,,,
2140,16/04/2026,,,,Ca 2,0,,0,,,
2424,21/04/2026,,,,Ca 2,0,,0,,,
2425,21/04/2026,,,,Ca 2,0,,0,,,
2426,21/04/2026,,,,Ca 2,0,,0,,,
2427,21/04/2026,,,,Ca 2,0,,0,,,
2428,21/04/2026,,,,Ca 2,0,,0,,,
2429,21/04/2026,,,,Ca 2,0,,0,,,
2435,21/04/2026,,,,Ca 2,0,,0,,,
2436,21/04/2026,,,,Ca 2,0,,0,,,
2440,21/04/2026,,,,Ca 2,,,0,,,
2445,21/04/2026,,,,Ca 2,0,,0,,,
2451,21/04/2026,,,,Ca 2,0,,0,,,
2457,21/04/2026,,,,Ca 2,,,0,,,
2460,21/04/2026,,,,Ca 2,,,0,,,
2462,21/04/2026,,,,Ca 2,,,0,,,
2471,21/04/2026,,,,Ca 2,,,0,,,
2472,21/04/2026,,,,Ca 2,,,0,,,
2473,21/04/2026,,,,Ca 2,,,0,,,
2475,21/04/2026,,,,Ca 2,,,0,,,
2477,21/04/2026,,,,Ca 2,0,,0,,,
2478,21/04/2026,,,,Ca 2,,,0,,,
2480,21/04/2026,,,,Ca 2,,,0,,,
2481,21/04/2026,,,,Ca 2,,,0,,,
2553,22/04/2026,,,,Ca 2,,,0,,,
2554,22/04/2026,,,,Ca 2,,,0,,,
2555,22/04/2026,,,,Ca 2,,,0,,,
2556,22/04/2026,,,,Ca 2,,,0,,,
2557,22/04/2026,,,,Ca 2,,,0,,,
2558,22/04/2026,,,,Ca 2,,,0,,,
2564,22/04/2026,,,,Ca 2,0,,0,,,
2565,22/04/2026,,,,Ca 2,,,0,,,
2569,22/04/2026,,,,Ca 2,,,0,,,
2574,22/04/2026,,,,Ca 2,,,0,,,
2580,22/04/2026,,,,Ca 2,,,0,,,
2586,22/04/2026,,,,Ca 2,0,,0,,,
2589,22/04/2026,,,,Ca 2,0,,0,,,
2591,22/04/2026,,,,Ca 2,0,,0,,,
2600,22/04/2026,,,,Ca 2,,,0,,,
2601,22/04/2026,,,,Ca 2,0,,0,,,
2602,22/04/2026,,,,Ca 2,0,,0,,,
2604,22/04/2026,,,,Ca 2,0,,0,,,
2606,22/04/2026,,,,Ca 2,0,,0,,,
2607,22/04/2026,,,,Ca 2,0,,0,,,
2609,22/04/2026,,,,Ca 2,0,,0,,,
2610,22/04/2026,,,,Ca 2,0,,0,,,
2675,23/04/2026,,,,Ca 2,,,0,,,
814,01/04/2026,,,,Ca 3,,,0,,,
819,01/04/2026,,,,Ca 3,,,0,,,
830,01/04/2026,,,,Ca 3,,,0,,,
1003,02/04/2026,,,,Ca 3,,1,1,,,
1008,02/04/2026,,,,Ca 3,,1,1,,,
1019,02/04/2026,,,,Ca 3,,1,1,,,
1066,03/04/2026,,,,Ca 3,,,0,,,
1071,03/04/2026,,,,Ca 3,,,0,,,
1082,03/04/2026,,,,Ca 3,,,0,,,
1129,04/04/2026,,,,Ca 3,,,0,,,
1134,04/04/2026,,,,Ca 3,,,0,,,
1145,04/04/2026,,,,Ca 3,,,0,,,
1192,05/04/2026,,,,Ca 3,,,0,,,
1197,05/04/2026,,,,Ca 3,,,0,,,
1208,05/04/2026,,,,Ca 3,,,0,,,
1255,06/04/2026,,,,Ca 3,,,0,,,
1260,06/04/2026,,,,Ca 3,,,0,,,
1271,06/04/2026,,,,Ca 3,,,0,,,
1318,08/04/2026,,,,Ca 3,,,0,,,
1323,08/04/2026,,,,Ca 3,,,0,,,
1334,08/04/2026,,,,Ca 3,,,0,,,
1381,09/04/2026,,,,Ca 3,,,0,,,
1386,09/04/2026,,,,Ca 3,,,0,,,
1397,09/04/2026,,,,Ca 3,,,0,,,
1444,10/04/2026,,,,Ca 3,,,0,,,
1449,10/04/2026,,,,Ca 3,,,0,,,
1460,10/04/2026,,,,Ca 3,,,0,,,
1507,11/04/2026,,,,Ca 3,,,0,,,
1512,11/04/2026,,,,Ca 3,,,0,,,
1523,11/04/2026,,,,Ca 3,,,0,,,
1570,12/04/2026,,,,Ca 3,,,0,,,
1575,12/04/2026,,,,Ca 3,,,0,,,
1586,12/04/2026,,,,Ca 3,,,0,,,
1633,13/04/2026,,,,Ca 3,32,,32,,,
1638,13/04/2026,,,,Ca 3,0,,0,,,
1649,13/04/2026,,,,Ca 3,,,0,,,
1693,14/04/2026,,,,Ca 3,0,,0,,,
1696,14/04/2026,,,,Ca 3,32,,32,,,
1701,14/04/2026,,,,Ca 3,0,,0,,,
1712,14/04/2026,,,,Ca 3,,,0,,,
1756,15/04/2026,,,,Ca 3,0,,0,,,
1759,15/04/2026,,,,Ca 3,33,,33,,,
1764,15/04/2026,,,,Ca 3,0,,0,,,
1775,15/04/2026,,,,Ca 3,,,0,,,
1819,16/04/2026,,,,Ca 3,0,,0,,,
1822,16/04/2026,,,,Ca 3,32,,32,,,
1827,16/04/2026,,,,Ca 3,0,,0,,,
1838,16/04/2026,,,,Ca 3,,,0,,,
1887,17/04/2026,,,,Ca 3,32,,32,,,
1892,17/04/2026,,,,Ca 3,,,0,,,
1903,17/04/2026,,,,Ca 3,,,0,,,
1951,18/04/2026,,,,Ca 3,,,0,,,
1956,18/04/2026,,,,Ca 3,,,0,,,
1963,17/04/2026,,,,Ca 3,,,0,,,
1967,18/04/2026,,,,Ca 3,,,0,,,
2015,19/04/2026,,,,Ca 3,,,0,,,
2020,19/04/2026,,,,Ca 3,,,0,,,
2031,19/04/2026,,,,Ca 3,,,0,,,
2079,20/04/2026,,,,Ca 3,35,,35,,,
2084,20/04/2026,,,,Ca 3,0,,0,,,
2095,20/04/2026,,,,Ca 3,,,0,,,
2125,18/04/2026,,,,Ca 3,,,0,,,
2126,18/04/2026,,,,Ca 3,,,0,,,
2131,20/04/2026,,,,Ca 3,0,,0,,,
2132,20/04/2026,,,,Ca 3,0,,0,,,
2134,13/04/2026,,,,Ca 3,0,,0,,,
2135,13/04/2026,,,,Ca 3,0,,0,,,
2137,14/04/2026,,,,Ca 3,0,,0,,,
2139,15/04/2026,,,,Ca 3,0,,0,,,
2141,16/04/2026,,,,Ca 3,0,,0,,,
2439,21/04/2026,,,,Ca 3,,,0,,,
2444,21/04/2026,,,,Ca 3,0,,0,,,
2455,21/04/2026,,,,Ca 3,,,0,,,
2482,21/04/2026,,,,Ca 3,0,,0,,,
2483,21/04/2026,,,,Ca 3,0,,0,,,
2568,22/04/2026,,,,Ca 3,,,0,,,
2573,22/04/2026,,,,Ca 3,,,0,,,
2584,22/04/2026,,,,Ca 3,,,0,,,
2611,22/04/2026,,,,Ca 3,,,0,,,
2612,22/04/2026,,,,Ca 3,,,0,,,
2420,,,,,,,,0,,,
3215,28/04/2026,,,,,,,0,,,
3316,29/04/2026,,,,,,,0,,,
